City,Zip_Code,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Churn_Label
Earlimart,93219,Female,No,No,No,3,Yes,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Bank_transfer_(automatic),69.55,222.3,Yes
Exeter,93221,Female,No,No,No,1,Yes,No,Fiber_optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed_check,74.6,74.6,Yes
Fellows,93224,Female,Yes,No,No,8,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Electronic_check,19.65,164.3,Yes
Huron,93234,Male,No,Yes,No,2,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,No,Mailed_check,19.85,35.9,Yes
Kernville,93238,Female,No,No,No,4,No,No_phone_service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed_check,24.25,96.05,Yes
Lemon_Cove,93244,Female,No,No,No,2,Yes,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,No,Electronic_check,69.65,145.15,Yes
Lindsay,93247,Female,No,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed_check,45.65,191.05,Yes
Maricopa,93252,Female,No,No,No,1,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed_check,75.05,75.05,Yes
Onyx,93255,Male,Yes,No,No,52,No,No_phone_service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic_check,49.15,2550.9,Yes
Posey,93260,Female,No,No,No,2,No,No_phone_service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic_check,34.7,62.25,Yes
Shafter,93263,Male,No,Yes,No,1,Yes,No,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic_check,80,80,Yes
Tipton,93272,Male,Yes,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic_check,49.25,91.1,Yes
Wofford_Heights,93285,Female,No,No,No,3,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Credit_card_(automatic),75.1,270.7,Yes
Visalia,93292,Male,No,Yes,No,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic_check,50.15,168.15,Yes
Bakersfield,93311,Female,No,No,No,25,Yes,No,Fiber_optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank_transfer_(automatic),79.85,2015.35,Yes
San_Luis_Obispo,93405,Male,No,No,No,1,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed_check,19.55,19.55,Yes
Lompoc,93436,Female,No,Yes,No,4,Yes,Yes,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic_check,85.95,381.3,Yes
Lompoc,93437,Male,No,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic_check,45.35,141.5,Yes
Los_Alamos,93440,Male,Yes,Yes,No,33,Yes,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic_check,94.5,3105.55,Yes
Oceano,93445,Female,Yes,No,No,30,Yes,Yes,Fiber_optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit_card_(automatic),91.7,2758.15,Yes
Pismo_Beach,93449,Female,No,No,No,45,Yes,Yes,Fiber_optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic_check,87.25,3941.7,Yes
Mojave,93501,Male,No,No,No,10,Yes,Yes,Fiber_optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic_check,98.55,1008.55,Yes
Johannesburg,93528,Male,Yes,No,No,20,Yes,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic_check,98.55,1842.8,Yes
Keene,93531,Female,No,No,No,15,Yes,No,Fiber_optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank_transfer_(automatic),85.9,1269.55,Yes
Lancaster,93535,Female,No,No,No,22,Yes,No,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic_check,89.25,1907.85,Yes
Lancaster,93536,Male,No,Yes,No,3,Yes,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic_check,70.3,208.85,Yes
Palmdale,93552,Male,No,No,No,15,Yes,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic_check,93.35,1444.65,Yes
Pearblossom,93553,Female,No,No,No,1,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed_check,19.9,19.9,Yes
Randsburg,93554,Female,No,Yes,No,5,Yes,No,Fiber_optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed_check,88.9,454.15,Yes
Ridgecrest,93555,Male,No,Yes,No,33,Yes,No,Fiber_optic,No,No,Yes,No,Yes,Yes,One_year,Yes,Electronic_check,95.8,3036.75,Yes
Trona,93562,Male,No,No,No,2,Yes,Yes,Fiber_optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic_check,82,184.65,Yes
Palmdale,93591,Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic_check,45.35,89.5,Yes
Bass_Lake,93604,Female,No,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic_check,52.2,52.2,Yes
Biola,93606,Female,Yes,No,No,46,Yes,Yes,Fiber_optic,Yes,Yes,Yes,No,Yes,Yes,One_year,Yes,Electronic_check,110,4874.8,Yes
Five_Points,93624,Male,No,No,No,62,Yes,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,One_year,Yes,Electronic_check,96.75,6125.4,Yes
Friant,93626,Female,No,No,No,10,Yes,Yes,Fiber_optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic_check,98.5,1058.25,Yes
Kerman,93630,Male,No,No,No,6,Yes,No,Fiber_optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic_check,85.35,489.45,Yes
Madera,93637,Male,No,Yes,No,40,Yes,Yes,Fiber_optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic_check,101.3,4113.1,Yes
Madera,93638,Male,No,No,No,1,Yes,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic_check,69.55,69.55,Yes
Mendota,93640,Male,No,No,No,58,Yes,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,One_year,Yes,Bank_transfer_(automatic),103.25,6017.65,Yes
Miramonte,93641,Male,No,No,No,70,Yes,Yes,Fiber_optic,Yes,No,No,Yes,Yes,Yes,Two_year,Yes,Credit_card_(automatic),104,7250.15,Yes
Orosi,93647,Female,No,No,No,2,Yes,No,Fiber_optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed_check,86.2,178.7,Yes
Fresno,93650,Male,No,Yes,No,21,Yes,Yes,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic_check,111.2,2317.1,Yes
San_Joaquin,93660,Female,No,Yes,No,16,Yes,No,Fiber_optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit_card_(automatic),89.45,1430.25,Yes
Selma,93662,Male,Yes,Yes,No,7,Yes,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank_transfer_(automatic),95.6,644.35,Yes
South_Dos_Palos,93665,Male,No,Yes,No,60,Yes,No,Fiber_optic,No,Yes,Yes,No,Yes,No,One_year,No,Electronic_check,90.95,5453.4,Yes
Tollhouse,93667,Female,No,Yes,No,50,Yes,Yes,Fiber_optic,Yes,Yes,No,Yes,Yes,Yes,One_year,No,Electronic_check,108.55,5610.7,Yes
Squaw_Valley,93675,Female,Yes,No,No,4,Yes,No,Fiber_optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic_check,78.85,292.8,Yes
Fresno,93703,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed_check,44.4,44.4,Yes
Fresno,93706,Female,Yes,No,No,55,Yes,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,One_year,Yes,Electronic_check,100,5509.3,Yes
Fresno,93711,Female,No,Yes,No,12,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,No,Bank_transfer_(automatic),19.8,229.6,Yes
Fresno,93721,Male,No,No,No,1,Yes,No,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic_check,89.9,89.9,Yes
Big_Sur,93920,Female,No,No,No,62,Yes,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,One_year,Yes,Electronic_check,100.15,6413.65,Yes
Carmel,93923,Male,No,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic_check,50.8,50.8,Yes
Jolon,93928,Male,Yes,Yes,No,20,Yes,No,Fiber_optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic_check,73.65,1463.5,Yes
King_City,93930,Female,No,No,No,3,Yes,No,Fiber_optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic_check,95.1,307.4,Yes
Lockwood,93932,Male,No,No,No,22,Yes,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit_card_(automatic),94.65,2104.55,Yes
Marina,93933,Male,No,Yes,No,4,Yes,No,Fiber_optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed_check,80.6,319.15,Yes
Pebble_Beach,93953,Male,No,Yes,No,59,Yes,Yes,Fiber_optic,No,No,No,No,No,Yes,One_year,No,Electronic_check,85.55,5084.65,Yes
Belmont,94002,Female,No,No,No,60,No,No_phone_service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic_check,50.8,3027.4,Yes
Daly_City,94014,Female,No,No,No,15,Yes,No,Fiber_optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic_check,105.1,1582.75,Yes
Loma_Mar,94021,Male,No,No,No,10,Yes,No,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic_check,110.1,1043.3,Yes
Los_Altos,94024,Female,No,No,No,6,Yes,No,Fiber_optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic_check,83.9,497.55,Yes
Mountain_View,94040,Female,No,Yes,No,63,Yes,Yes,Fiber_optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic_check,100.55,6215.35,Yes
Mountain_View,94043,Male,No,Yes,No,50,Yes,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank_transfer_(automatic),103.85,5017.9,Yes
Pescadero,94060,Female,No,No,No,1,No,No_phone_service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic_check,24.6,24.6,Yes
San_Bruno,94066,Female,No,No,No,12,Yes,No,Fiber_optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank_transfer_(automatic),98.9,1120.95,Yes
South_San_Francisco,94080,Female,No,No,No,9,Yes,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit_card_(automatic),98.3,923.5,Yes
Sunnyvale,94086,Male,No,No,No,17,Yes,No,Fiber_optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic_check,93.85,1625.65,Yes
San_Francisco,94102,Male,Yes,No,No,9,Yes,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic_check,100.5,918.6,Yes
San_Francisco,94108,Male,Yes,No,No,10,Yes,No,Fiber_optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic_check,72.85,688.65,Yes
San_Francisco,94114,Male,Yes,Yes,No,1,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic_check,73.55,73.55,Yes
San_Francisco,94130,Female,Yes,No,No,3,Yes,Yes,Fiber_optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic_check,79.4,205.05,Yes
San_Francisco,94131,Female,No,No,No,13,Yes,No,Fiber_optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic_check,81.15,952.3,Yes
Palo_Alto,94304,Female,Yes,No,No,4,Yes,Yes,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic_check,84.6,360.1,Yes
San_Mateo,94402,Female,No,No,No,6,Yes,Yes,Fiber_optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic_check,79.05,434.5,Yes
Antioch,94509,Female,No,No,No,3,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,No,Bank_transfer_(automatic),74.4,215.8,Yes
Birds_Landing,94512,Male,Yes,No,No,35,Yes,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic_check,99.05,3395.8,Yes
Byron,94514,Male,Yes,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed_check,44.95,85.15,Yes
Concord,94520,Male,No,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit_card_(automatic),44.7,44.7,Yes
Fremont,94538,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed_check,45.7,45.7,Yes
Fremont,94539,Male,Yes,No,No,8,Yes,No,Fiber_optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit_card_(automatic),100.3,832.35,Yes
Hayward,94541,Male,No,No,No,7,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Electronic_check,19.25,112.3,Yes
Hayward,94545,Female,No,No,No,2,Yes,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic_check,96,174.8,Yes
Castro_Valley,94546,Female,No,No,No,1,Yes,No,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic_check,90.55,90.55,Yes
Livermore,94550,Male,Yes,Yes,No,44,No,No_phone_service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic_check,30.35,1359.7,Yes
Martinez,94553,Male,No,No,No,71,Yes,Yes,Fiber_optic,Yes,No,Yes,Yes,Yes,Yes,Two_year,Yes,Electronic_check,108.05,7532.15,Yes
Fremont,94555,Male,No,No,No,1,Yes,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic_check,69.9,69.9,Yes
Napa,94558,Male,Yes,Yes,No,62,Yes,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,One_year,Yes,Electronic_check,103.75,6383.35,Yes
Pinole,94564,Male,No,No,No,1,Yes,Yes,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic_check,86.6,86.6,Yes
Pleasanton,94566,Female,Yes,Yes,No,33,Yes,Yes,Fiber_optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank_transfer_(automatic),80.6,2656.5,Yes
San_Leandro,94579,Female,No,No,No,35,Yes,Yes,Fiber_optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit_card_(automatic),85.3,2917.5,Yes
San_Lorenzo,94580,Female,No,No,No,34,Yes,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Credit_card_(automatic),70,2416.1,Yes
San_Ramon,94583,Female,Yes,No,No,4,Yes,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic_check,94.3,424.45,Yes
Union_City,94587,Female,No,No,No,7,Yes,No,Fiber_optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic_check,95.35,660.9,Yes
Pleasanton,94588,Male,Yes,Yes,No,27,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic_check,75.5,1893.95,Yes
Walnut_Creek,94595,Female,No,No,No,18,Yes,Yes,Fiber_optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic_check,90.1,1612.75,Yes
Walnut_Creek,94596,Female,No,No,No,2,Yes,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,No,Electronic_check,68.95,119.75,Yes
Walnut_Creek,94598,Male,No,Yes,No,32,Yes,Yes,Fiber_optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit_card_(automatic),99.55,3204.65,Yes
Oakland,94606,Male,No,Yes,No,18,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic_check,57.45,990.85,Yes
Oakland,94607,Male,No,Yes,No,12,Yes,No,DSL,No,No,No,No,No,Yes,One_year,No,Credit_card_(automatic),53.65,696.35,Yes
Berkeley,94704,Male,Yes,No,No,8,Yes,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic_check,100.6,819.4,Yes
Albany,94706,Male,No,Yes,No,26,Yes,Yes,Fiber_optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic_check,83.75,2070.6,Yes
Berkeley,94707,Female,Yes,Yes,No,3,Yes,No,Fiber_optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed_check,88.3,273.75,Yes
Berkeley,94710,Female,Yes,No,No,8,Yes,No,Fiber_optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic_check,92.1,729.95,Yes
San_Rafael,94903,Male,No,Yes,No,38,Yes,No,Fiber_optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic_check,79.45,3013.05,Yes
Greenbrae,94904,Male,Yes,No,No,14,Yes,No,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit_card_(automatic),90.45,1266.1,Yes
Bodega_Bay,94923,Male,No,Yes,No,32,Yes,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Bank_transfer_(automatic),69.75,2347.9,Yes
Cotati,94931,Female,No,No,No,1,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed_check,19.65,19.65,Yes
Forest_Knolls,94933,Male,Yes,No,No,12,No,No_phone_service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic_check,43.65,526.95,Yes
Larkspur,94939,Female,No,No,No,5,No,No_phone_service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic_check,39.5,210.75,Yes
Marshall,94940,Male,No,Yes,No,40,Yes,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank_transfer_(automatic),97.1,3706.95,Yes
Novato,94945,Female,No,No,No,5,Yes,No,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic_check,80,412.5,Yes
Nicasio,94946,Female,No,No,No,10,Yes,No,Fiber_optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed_check,84.7,832.05,Yes
Novato,94947,Male,No,Yes,No,2,Yes,No,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank_transfer_(automatic),89.55,185.55,Yes
Novato,94949,Male,No,No,No,23,Yes,Yes,Fiber_optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic_check,90.6,1943.2,Yes
San_Anselmo,94960,Female,No,No,No,23,Yes,Yes,Fiber_optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank_transfer_(automatic),90.05,2169.8,Yes
Sausalito,94965,Male,No,Yes,No,49,Yes,Yes,Fiber_optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank_transfer_(automatic),99.05,4853.75,Yes
Tomales,94971,Female,No,No,No,2,Yes,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,No,Bank_transfer_(automatic),69.75,144.55,Yes
Valley_Ford,94972,Female,No,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit_card_(automatic),49.05,91.1,Yes
Alviso,95002,Male,No,No,No,7,Yes,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank_transfer_(automatic),98.05,713,Yes
Boulder_Creek,95006,Female,No,No,No,41,Yes,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank_transfer_(automatic),114.5,4527.45,Yes
Davenport,95017,Male,No,No,No,2,Yes,No,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic_check,80.95,171.15,Yes
Freedom,95019,Female,Yes,No,No,13,Yes,No,Fiber_optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic_check,74.3,940.35,Yes
Gilroy,95020,Female,Yes,No,No,11,Yes,No,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank_transfer_(automatic),89.7,1047.7,Yes
Los_Gatos,95030,Male,Yes,Yes,No,17,Yes,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit_card_(automatic),100.45,1622.45,Yes
San_Martin,95046,Male,No,Yes,No,25,Yes,No,Fiber_optic,No,No,No,No,Yes,Yes,One_year,Yes,Electronic_check,90.4,2178.6,Yes
Santa_Cruz,95062,Male,No,Yes,No,3,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed_check,56.15,168.15,Yes
San_Jose,95112,Female,No,No,No,4,Yes,No,Fiber_optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank_transfer_(automatic),94.4,387.2,Yes
San_Jose,95116,Female,No,Yes,No,37,Yes,Yes,Fiber_optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit_card_(automatic),78.95,2839.65,Yes
San_Jose,95125,Female,No,No,No,19,No,No_phone_service,DSL,No,No,No,No,Yes,Yes,One_year,Yes,Credit_card_(automatic),44.85,893.55,Yes
San_Jose,95128,Male,Yes,Yes,No,39,Yes,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic_check,105.65,4284.8,Yes
San_Jose,95129,Male,No,No,No,7,Yes,No,Fiber_optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed_check,74.65,544.55,Yes
San_Jose,95134,Female,No,Yes,No,14,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank_transfer_(automatic),64.7,941,Yes
San_Jose,95135,Female,Yes,Yes,No,11,Yes,Yes,Fiber_optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank_transfer_(automatic),104.05,1133.65,Yes
Stockton,95209,Male,No,No,No,1,No,No_phone_service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic_check,35.55,35.55,Yes
Stockton,95219,Female,No,No,No,2,Yes,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic_check,95.15,196.9,Yes
Acampo,95220,Male,No,Yes,No,13,Yes,No,Fiber_optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed_check,96.65,1162.85,Yes
Glencoe,95232,Female,Yes,Yes,No,3,Yes,No,Fiber_optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic_check,80.4,224.05,Yes
Linden,95236,Male,No,No,No,1,No,No_phone_service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed_check,31.35,31.35,Yes
Lodi,95240,Female,No,No,No,12,Yes,Yes,Fiber_optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank_transfer_(automatic),89.75,1052.4,Yes
Valley_Springs,95252,Male,No,Yes,No,60,Yes,No,Fiber_optic,No,Yes,No,No,Yes,Yes,One_year,Yes,Electronic_check,94.4,5610.25,Yes
West_Point,95255,Male,No,No,No,1,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,Yes,Electronic_check,19.85,19.85,Yes
Atwater,95301,Female,No,No,No,6,Yes,Yes,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit_card_(automatic),109.9,669.45,Yes
Big_Oak_Flat,95305,Male,No,No,No,15,Yes,No,Fiber_optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic_check,101.35,1553.95,Yes
Columbia,95310,Male,Yes,No,No,21,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank_transfer_(automatic),60.05,1236.15,Yes
Delhi,95315,Female,No,No,No,1,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic_check,60.15,60.15,Yes
Hickman,95323,Male,No,No,No,7,Yes,Yes,Fiber_optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic_check,90.45,593.45,Yes
Long_Barn,95335,Male,No,Yes,No,53,Yes,No,Fiber_optic,No,Yes,No,No,Yes,Yes,One_year,Yes,Bank_transfer_(automatic),94.25,4867.95,Yes
Mariposa,95338,Male,No,No,No,1,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic_check,74.9,74.9,Yes
Mi_Wuk_Village,95346,Female,No,No,No,1,Yes,No,Fiber_optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic_check,80.25,80.25,Yes
Modesto,95350,Male,No,Yes,No,17,Yes,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic_check,69,1149.65,Yes
Modesto,95351,Female,No,Yes,No,11,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic_check,66.35,740.8,Yes
Modesto,95356,Male,No,No,No,19,Yes,Yes,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank_transfer_(automatic),86,1532.45,Yes
Modesto,95357,Female,No,Yes,No,3,Yes,No,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic_check,80.3,250.05,Yes
Oakdale,95361,Male,No,No,No,24,Yes,Yes,Fiber_optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit_card_(automatic),90.55,2282.55,Yes
Riverbank,95367,Female,No,No,No,2,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic_check,75.9,143.35,Yes
Salida,95368,Male,No,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed_check,45.85,45.85,Yes
Snelling,95369,Female,No,Yes,No,16,No,No_phone_service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic_check,49.95,810.2,Yes
Turlock,95382,Male,No,Yes,No,34,Yes,No,Fiber_optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic_check,78.3,2564.3,Yes
Westley,95387,Male,No,No,No,3,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic_check,76.95,228.4,Yes
Yosemite_National_Park,95389,Female,Yes,No,No,16,Yes,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic_check,96.15,1529.2,Yes
Santa_Rosa,95407,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic_check,45.3,45.3,Yes
Santa_Rosa,95409,Female,No,No,No,15,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Bank_transfer_(automatic),19.4,289.3,Yes
Branscomb,95417,Female,No,No,No,11,Yes,Yes,Fiber_optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic_check,90.15,987.95,Yes
Caspar,95420,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed_check,45.05,45.05,Yes
